id,subject,marks_col,question_source,question_text,red_score,red_score_raw,full_marks_on_page,status,gold_score,token_score,matched,full_marks,full_marks_source,full_marks_reliable,gold_usable,score_rubric,transcription_rubric,confidence_rubric,reasoning_rubric,score_solution,transcription_solution,confidence_solution,reasoning_solution
499070507297,English,,EN,"Read the following extract and answer the questions that follow: My name is Ozymandias, king of kings; ‎ Look on my Works, ye Mighty, and despair! ‎ Nothing beside remains. Round the decay ‎ Of that colossal Wreck, boundless and bare ‎ The lone and level sands stretch far away. (a) How does the poem reflect the difference between Ozymandias's claim and reality? (b) What impression do the ‘lone and level sands’ create at the end of the poem?",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,(a) How does the poem reflect the difference between Ozymandias's claim and reality?: 0/1.5 No answer provided by the student. | (b) What impression do the ‘lone and level sands’ create at the end of the poem?: 0/1 No answer provided by the student.,0.0,,1.0,(a) How does the poem reflect the difference between Ozymandias's claim and reality?: 0/1.5 No answer provided by the student. | (b) What impression do the ‘lone and level sands’ create at the end of the poem?: 0/1 No answer provided by the student.
167916560418,English,,EN,"Make meaningful sentences with the following words: Ambivalent, Exacerbate, Tenacity, Clandestine, Discern",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,Ambivalent - Meaningful sentence: 0/0.5 No answer provided. | Exacerbate - Meaningful sentence: 0/0.5 No answer provided. | Tenacity - Meaningful sentence: 0/0.5 No answer provided. | Clandestine - Meaningful sentence: 0/0.5 No answer provided. | Discern - Meaningful sentence: 0/0.5 No answer provided.,0.0,,1.0,Ambivalent - Meaningful sentence: 0/0.5 No answer provided. | Exacerbate - Meaningful sentence: 0/0.5 No answer provided. | Tenacity - Meaningful sentence: 0/0.5 No answer provided. | Clandestine - Meaningful sentence: 0/0.5 No answer provided. | Discern - Meaningful sentence: 0/0.5 No answer provided.
174196253767,English,,EN,"Write a paragraph on ‘Online Learning and Its Impact on Traditional Classrooms,’ using a clear topic sentence, supporting details, and a concluding sentence.",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,"Title “Online Learning and Its Impact on Traditional Classrooms”: 0/0.5 No content provided by the student. | Introductory sentence: 0/1 No content provided by the student. | Supporting detail: Students can now learn from global experts, attend virtual classes, and use digital tools to reinforce understanding: 0/1 No content provided by the student. | Supporting detail: Traditional classrooms offer a structured environment with real-time feedback and social bonding, which online systems sometimes lack: 0/1 No content provided by the student. | Supporting detail: Teachers must be trained to use technology effectively, and students need digital literacy to benefit fully: 0/1 No content provided by the student. | Conclusion: 0/0.5 No content provided by the student. | Paragraph structure (single paragraph): 0/0 Not applicable as no content was written. No deduction applied. | Grammar and spelling: 0/0 Not applicable as no content was written. No deduction applied.",0.0,,1.0,"Title “Online Learning and Its Impact on Traditional Classrooms”: 0/0.5 No content provided by the student. | Introductory sentence: 0/1 No content provided by the student. | Supporting detail: Students can now learn from global experts, attend virtual classes, and use digital tools to reinforce understanding: 0/1 No content provided by the student. | Supporting detail: Traditional classrooms offer a structured environment with real-time feedback and social bonding, which online systems sometimes lack: 0/1 No content provided by the student. | Supporting detail: Teachers must be trained to use technology effectively, and students need digital literacy to benefit fully: 0/1 No content provided by the student. | Conclusion: 0/0.5 No content provided by the student. | Paragraph structure (single paragraph): 0/0 Not applicable as no content was written. No deduction applied. | Grammar and spelling: 0/0 Not applicable as no content was written. No deduction applied."
240054866205,English,,EN,"Read the following extract and answer questions that follow: I love to rise in a summer morn, ‎When the birds sing on every tree; ‎The distant huntsman winds his horn, ‎And the skylark sings with me: ( a) What literary device does the poet use to describe the skylark, and how does it contribute to the mood of the poem? ( b) Considering the overall theme of the poem, how does this happy scene contrast with the boy’s feelings about school, and what does this reveal about childhood?",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,Literary device and mood (part a): 0/1 No answer provided. | Contrast with school and revelation about childhood (part b): 0/1.5 No answer provided.,0.0,,1.0,Literary device and mood (part a): 0/1 No answer provided. | Contrast with school and revelation about childhood (part b): 0/1.5 No answer provided.
174685397209,English,,EN,"Compose a paragraph in approximately 100 words exploring how war between states affects economic progress, education, and human rights. Maintain a critical tone and present your points with clarity and logical flow.",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,"Title: 0/0.5 No content provided. | Introductory sentence: 0/1 No content provided. | Armed conflicts destroy infrastructure, displace populations, collapse economies, and halt education and healthcare systems: 0/1 No content provided. | Wars also consume national budgets, diverting resources from development to destruction. Children grow up without schooling, hospitals are reduced to rubble, and entire generations are psychologically scarred: 0/1 No content provided. | Beyond physical damage, war fuels mistrust, division, and long-term instability. It reverses decades of progress in poverty reduction, education, and gender equality: 0/1 No content provided. | Conclusion: 0/0.5 No content provided.",0.0,,1.0,"Title: 0/0.5 No content provided. | Introductory sentence: 0/1 No content provided. | Armed conflicts destroy infrastructure, displace populations, collapse economies, and halt education and healthcare systems: 0/1 No content provided. | Wars also consume national budgets, diverting resources from development to destruction. Children grow up without schooling, hospitals are reduced to rubble, and entire generations are psychologically scarred: 0/1 No content provided. | Beyond physical damage, war fuels mistrust, division, and long-term instability. It reverses decades of progress in poverty reduction, education, and gender equality: 0/1 No content provided. | Conclusion: 0/0.5 No content provided."
872283639724,English,,EN,"Make meaningful sentences with the following words: Ambiguous, Circumvent, Advocate, Pragmatic, Perspicacious",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,Ambiguous: 0/0.5 No sentence provided. | Circumvent: 0/0.5 No sentence provided. | Advocate: 0/0.5 No sentence provided. | Pragmatic: 0/0.5 No sentence provided. | Perspicacious: 0/0.5 No sentence provided.,0.0,,1.0,Ambiguous: 0/0.5 No sentence provided. | Circumvent: 0/0.5 No sentence provided. | Advocate: 0/0.5 No sentence provided. | Pragmatic: 0/0.5 No sentence provided. | Perspicacious: 0/0.5 No sentence provided.
788053386181,English,,EN,"How does human activity contribute to climate change, and why must individuals and nations take responsibility? Write a paragraph in approximately 100 words maintaining proper structure with a clear topic sentence, logical development, and a concluding sentence.",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,"Title: 0/0.5 No title provided. | Introductory sentence: 0/1 No introductory sentence provided. | Development (gases, sources, effects): 0/1.5 No content provided for development. | Individual actions: 0/1 No individual actions mentioned. | Conclusion: 0/1 No concluding sentence provided. | Paragraph structure (single paragraph): 0/0 No content to assess paragraph structure. This is a deduction criterion, not an award criterion. | Grammar/Spelling: 0/0 No content to assess grammar or spelling. This is a deduction criterion, not an award criterion.",0.0,,1.0,"Title: 0/0.5 No title provided. | Introductory sentence: 0/1 No introductory sentence provided. | Development (gases, sources, effects): 0/1.5 No content provided for development. | Individual actions: 0/1 No individual actions mentioned. | Conclusion: 0/1 No concluding sentence provided. | Paragraph structure (single paragraph): 0/0 No content to assess paragraph structure. This is a deduction criterion, not an award criterion. | Grammar/Spelling: 0/0 No content to assess grammar or spelling. This is a deduction criterion, not an award criterion."
289914064526,English,,EN,"Make meaningful sentences with the following words: Dogmatic , Recess, Obsession, Absurdity, Dissolve.",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,Dogmatic: 0/0.5 No sentence provided. | Recess: 0/0.5 No sentence provided. | Obsession: 0/0.5 No sentence provided. | Absurdity: 0/0.5 No sentence provided. | Dissolve: 0/0.5 No sentence provided.,0.0,,1.0,Dogmatic: 0/0.5 No sentence provided. | Recess: 0/0.5 No sentence provided. | Obsession: 0/0.5 No sentence provided. | Absurdity: 0/0.5 No sentence provided. | Dissolve: 0/0.5 No sentence provided.
605128809239,English,,EN,"Read the following extract and answer the following question: The woods are lovely, dark and deep, But I have promises to keep, And miles to go before I sleep, And miles to go before I sleep. – Robert Frost Identify and explain any one literary device used in the above extract.",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,"For writing, one important literary device used in this extract is repetition: 0/0.5 No answer provided by the student. | For writing, the line “And miles to go before I sleep” is repeated for emphasis. This repetition highlights the speaker’s sense of duty and ongoing responsibilities: 0/1 No answer provided by the student. | For writing, it creates a rhythmic and reflective tone, showing that although the woods are peaceful and inviting, the speaker cannot stop—he has commitments to fulfill before he can rest. The repeated line may also symbolize the journey of life, suggesting that rest (or even death) will only come after completing one’s duties: 0/1 No answer provided by the student.",0.0,,1.0,"For writing, one important literary device used in this extract is repetition: 0/0.5 No answer provided by the student. | For writing, the line “And miles to go before I sleep” is repeated for emphasis. This repetition highlights the speaker’s sense of duty and ongoing responsibilities: 0/1 No answer provided by the student. | For writing, it creates a rhythmic and reflective tone, showing that although the woods are peaceful and inviting, the speaker cannot stop—he has commitments to fulfill before he can rest. The repeated line may also symbolize the journey of life, suggesting that rest (or even death) will only come after completing one’s duties: 0/1 No answer provided by the student."
805479093758,English,,EN,"Make meaningful sentences with the following words: Resilient, Discretionary, Undermine, Speculative, Conundrum",,,,NO_REDMARK,,,,,none,True,False,0.0,,1.0,Resilient: 0/0.5 No sentence provided. | Discretionary: 0/0.5 No sentence provided. | Undermine: 0/0.5 No sentence provided. | Speculative: 0/0.5 No sentence provided. | Conundrum: 0/0.5 No sentence provided.,0.0,,1.0,Resilient: 0/0.5 No sentence provided. | Discretionary: 0/0.5 No sentence provided. | Undermine: 0/0.5 No sentence provided. | Speculative: 0/0.5 No sentence provided. | Conundrum: 0/0.5 No sentence provided.
